Country Name,year,Country Code,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Dominica,2009,DMA,92.68689728,100.0,,30.66666667,230.0,,,49.08454933,19.29194585,56.59339188,12.20301124,0.017531467,1.55666583,12.55133753,61385370.37,,8.0,0.084684761,6000.0,2083.0,14.9,184.0,1436.8,3.5,109.82,7.5,,,,,58.16666667,105.29,59.90666707,449.3000031,6902.85717,750.0,128.0,,99.92,0.0,20.2,,20.0,70851.0,,,,22815.0,32.201,-0.881485896,,750.0
Dominica,2010,DMA,94.0019989,100.0,,33.33333333,250.0,,,49.08454933,19.29194585,56.59339188,12.20301124,0.014658838,2.662541754,11.46602867,56622222.22,5.0,8.0,0.084652501,6000.0,2083.0,13.16346398,170.0,1416.7,3.0,108.44,8.295945145,,,,,52.16666667,104.09,59.54666646,446.5999985,6967.266654,750.0,120.0,,105.18,0.0,21.2,,22.66666667,70878.0,503.7093811,0.514583395,3.885168076,22614.0,31.906,-0.884903087,0.474784134,750.0
Dominica,2011,DMA,95.35892487,100.0,,33.33333333,250.0,,,49.08454933,19.29194585,56.59339188,12.20301124,0.014658838,2.662541754,12.50101643,62633333.33,,8.0,0.084607141,6000.0,2083.0,13.16346398,140.0,1400.0,3.5,107.55,8.295945145,,,,,150.1666667,103.6,59.18666585,443.8999939,7065.061847,750.0,100.0,,105.8,0.0,22.4,,22.66666667,70916.0,,,,22417.0,31.611,-0.874958392,,750.0
Dominica,2012,DMA,96.76582336,100.0,,33.33333333,250.0,,,,,,,0.03505878,1.979210961,12.01960082,58414814.81,,8.0,0.084548721,6000.0,2083.0,13.16346398,200.0,1666.7,3.0,111.13,8.295945145,,,,,84.82500203,106.75,58.84000142,441.3000107,6848.394227,750.0,120.0,,107.93,0.0,23.5,,22.66666667,70965.0,,,,22223.0,31.315,-0.869181099,,750.0
Dominica,2013,DMA,98.21722412,100.0,,33.33333333,250.0,,,,,,,0.03505878,1.979210961,13.98468857,69685185.19,,8.0,0.084488003,6000.0,2083.0,13.16346398,200.0,1666.7,3.0,111.35,8.295945145,,,,,122.6133321,106.78,58.48000081,438.6000061,7016.676471,750.0,120.0,,103.92,0.0,24.8,,22.66666667,71016.0,,,,22028.0,31.018,-0.88134172,,750.0
Dominica,2014,DMA,99.704216,100.0,,33.33333333,250.0,,,,,,,0.03505878,1.979210961,13.45474739,69992592.59,,8.0,0.084405993,6000.0,2083.0,12.0,201.0,1624.1,3.0,111.61,8.2,,,,,100.9499995,107.18,58.1333313,435.9999847,7318.103783,750.0,124.0,,103.95,0.0,26.1,,22.66666667,71085.0,,,,21837.0,30.72,-0.87085926,,750.0
Dominica,2015,DMA,99.81463623,100.0,,33.33333333,250.0,,,,,,,0.03505878,1.979210961,14.05557572,76003703.7,,8.0,0.084289788,6000.0,2083.0,12.0,188.0,1645.8,3.0,114.32,8.2,,,,,149.0266673,109.46,57.77333577,433.3000183,7596.435062,750.0,114.0,,103.98,0.0,27.3,,22.66666667,71183.0,,,,21655.0,30.421,-0.836940414,,750.0
Dominica,2016,DMA,99.98151398,100.0,,33.33333333,250.0,,,,,,,0.03505878,1.979210961,16.27180522,93762962.96,,8.0,0.084143212,6000.0,2083.0,12.0,188.0,1692.3,3.0,115.34,8.2,,,,,88.0516688,110.45,57.41333516,430.6000137,8080.968623,750.0,111.0,,103.97,0.0,28.4,,22.66666667,71307.0,,,,21478.0,30.12,-0.820721923,,750.0
Dominica,2017,DMA,100.0,100.0,,,,,,,,,,0.03505878,1.979210961,13.4493716,69914814.81,,8.0,0.084143212,6000.0,2083.0,12.0,189.0,1722.9,3.0,115.34,8.2,,,,,,110.45,57.41333516,430.6000137,7274.721333,750.0,109.0,,103.97,0.0,29.4,,22.66666667,71458.0,,,,21308.0,29.819,-0.794656638,,750.0
Dominica,2018,DMA,100.0,100.0,,,,,,,,,,0.03505878,1.979210961,11.10117587,61155555.56,,8.0,0.084143212,6000.0,2083.0,12.0,189.0,1722.9,3.0,115.34,8.2,,,,,,110.45,57.41333516,430.6000137,7691.345097,750.0,109.0,,103.97,0.0,30.3,,22.66666667,71625.0,,,,21142.0,29.517,-0.782100571,,750.0
Dominica,2019,DMA,100.0,100.0,,,,,,,,,,0.03505878,1.979210961,12.58070329,74985185.19,,8.0,0.084143212,6000.0,2083.0,12.0,189.0,1722.9,3.0,115.34,8.2,,,,,,110.45,57.41333516,430.6000137,8300.375074,750.0,109.0,,103.97,0.0,30.9,,22.66666667,71808.0,,,,20978.0,29.214,-0.778731381,,750.0
Dominica,2020,DMA,100.0,100.0,,,,,,,,,,0.03505878,1.979210961,12.58070329,74985185.19,,8.0,0.084143212,6000.0,2083.0,12.0,189.0,1722.9,,,8.2,,,,,,,57.41333516,430.6000137,8300.375074,750.0,109.0,,,0.0,30.9,,22.66666667,71808.0,,,,20978.0,29.214,-0.778731381,,750.0
Dominican Republic,1960,DOM,78.2,55.37917519,,,,,,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,14.90374664,0.211374285,720000.0,1410.0,51.887,164089.0,1758.3,,,16.112,21.73699951,3.571000099,29.06999969,,,,22.87311116,11050.0,204.1147475,48310.0,93320.0,,,,102.1,,5.588904989,3294224.0,,,,2299665.0,69.809,,,48670.0
Dominican Republic,1961,DOM,78.2,55.37917519,,45.33222935,21900.0,1770.0,24.58333333,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,14.90374664,0.211374285,720000.0,1410.0,51.047,164089.0,1758.3,,70.24,15.51,21.73699951,3.571000099,29.06999969,,,45.81,22.87311116,11050.0,192.0277253,48310.0,93320.0,,19.53,,101.3,,5.588904989,3406280.0,,,,2346518.0,68.888,2.016906707,,48670.0
Dominican Republic,1962,DOM,78.2,55.37917519,,45.64272407,22050.0,1790.0,24.52054795,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,15.11074312,0.207326404,730000.0,1410.0,50.121,162764.0,1788.6,,71.79,14.914,21.73699951,3.571000099,29.06999969,,,46.45,22.87311116,11050.0,234.0516294,48310.0,91000.0,,19.36,,100.3,-43490.0,5.692403229,3521018.0,,,,2391687.0,67.926,1.906644746,,48670.0
Dominican Republic,1963,DOM,78.2,55.37917519,,45.9532188,22200.0,1810.0,24.45945946,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,15.3177396,0.203402372,740000.0,1410.0,49.129,168432.0,1842.8,,70.32,14.329,21.73699951,3.571000099,29.06999969,,,45.01,22.87311116,11050.0,258.595853,48310.0,91400.0,,19.24,,99.0,-46026.4,5.79590147,3638109.0,,,,2435641.0,66.948,1.821099156,,48670.0
Dominican Republic,1964,DOM,78.2,55.37917519,,46.26371352,22350.0,1830.0,24.4,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,15.52473608,0.199620349,750000.0,1410.0,48.092,192256.0,1990.2,,72.46,13.76,21.73699951,3.571000099,29.06999969,,,46.42,22.87311116,11050.0,272.9741462,48310.0,96600.0,,19.84,,97.5,-48562.8,5.89939971,3757132.0,,,,2477979.0,65.954,1.723334235,,48670.0
Dominican Republic,1965,DOM,78.2,55.37917519,,46.57420824,22500.0,1850.0,24.34210526,,,,,0.108099221,0.994669756,23.24062606,206400000.0,,15.73173256,0.195989184,760000.0,1410.0,47.029,211946.0,2057.7,,64.02,13.207,21.73699951,3.571000099,29.06999969,,,42.65,22.87311116,11050.0,229.0236773,48310.0,103000.0,,20.03,,95.9,-51099.2,6.002897951,3877765.0,,,,2518531.0,64.948,1.623248645,,48670.0
Dominican Republic,1966,DOM,78.2,55.37917519,,46.88470296,22650.0,1870.0,24.28571429,,,,,0.108099221,0.994669756,21.91279602,215600000.0,,15.93872904,0.192509818,770000.0,1410.0,45.955,228412.0,2196.3,,68.44,12.674,21.73699951,3.571000099,29.06999969,,,45.52,22.87311116,11050.0,245.9875454,48310.0,104000.0,,21.01,,94.1,,6.106396191,3999796.0,,,,2556950.0,63.927,1.513934691,,48670.0
Dominican Republic,1967,DOM,78.2,55.37917519,,47.19519768,22800.0,1890.0,24.23076923,,,,,0.108099221,0.994669756,20.33243139,210400000.0,,16.14572552,0.189178413,780000.0,1410.0,44.877,214000.0,1970.1,,67.45,12.158,21.73699951,3.571000099,29.06999969,,,45.56,22.87311116,11050.0,250.9766942,48310.0,108625.0,,22.16,,92.4,-56172.0,6.209894432,4123092.0,,,,2593177.0,62.894,1.406862298,,48670.0
Dominican Republic,1968,DOM,78.2,55.37917519,,47.40219416,22900.0,1910.0,24.48717949,,,,,0.108099221,0.994669756,20.32249096,219300000.0,,16.14572552,0.183634926,780000.0,1410.0,43.809,231406.0,1948.9,,64.88,11.661,21.73699951,3.571000099,29.06999969,,,45.19,22.87311116,11050.0,254.0518576,48310.0,118736.0,,24.44,,90.6,-59102.4,6.416890913,4247558.0,,,,2626987.0,61.847,1.295379715,,48670.0
Dominican Republic,1969,DOM,78.2,55.37917519,,48.23018009,23300.0,1930.0,23.6809816,,0.0,,0.0,0.108099221,0.994669756,21.30028444,262100000.0,,16.87021321,0.186365628,815000.0,1410.0,42.765,250000.0,2162.6,,76.41,11.186,21.73699951,3.571000099,29.06999969,,,52.29,22.87311116,11050.0,281.3777977,48310.0,115600.0,,25.62,,88.8,-62032.8,6.520389153,4373124.0,,,,2658553.0,60.793,1.194442774,,48670.0
Dominican Republic,1970,DOM,78.2,55.37917519,,48.33367833,23350.0,1950.0,23.7804878,68.04360189,2576.647899,77.90894947,855.320597,0.108099221,0.994669756,23.23796701,345200000.0,,16.97371145,0.182233561,820000.0,1410.0,41.757,268600.0,2378.5,,79.9,10.735,21.73699951,3.571000099,29.06999969,,,54.56,22.87311116,11050.0,330.1316526,48310.0,112928.0,,26.21,0.666930707,86.9,-64963.2,6.520389153,4499720.0,,,,2687503.0,59.726,1.083051991,,48670.0
Dominican Republic,1971,DOM,78.2,55.37917519,,48.51997516,23440.0,1970.0,23.84987893,68.7589894,2763.086865,80.23699921,1024.916296,0.108099221,0.994669756,22.23822382,370600000.0,,17.09790934,0.178509296,826000.0,1410.0,40.79,276000.0,2653.8,,84.49,10.312,21.73699951,3.571000099,29.06999969,,,58.1,22.87311116,11050.0,360.15223,48310.0,104000.0,,28.44,0.725502233,84.8,,6.582488098,4627210.0,,,,2713812.0,58.649,0.974177883,,48670.0
Dominican Republic,1972,DOM,78.2,55.37917519,,49.05816601,23700.0,1990.0,23.41176471,68.23952854,2770.531682,81.41201824,1158.207182,0.076302836,0.994669756,20.57965181,409000000.0,,17.59470089,0.178741947,850000.0,1410.0,39.862,280000.0,2892.6,,85.81,9.918,21.73699951,3.571000099,29.06999969,,,59.48,22.87311116,11050.0,417.9197003,48310.0,96800.0,,30.53,1.874563327,82.5,-70824.0,6.623887394,4755459.0,,,,2737385.0,57.563,0.864879656,,48670.0
Dominican Republic,1973,DOM,78.2,55.37917519,,49.78265369,24050.0,2010.0,23.23699422,68.23722809,2840.094847,80.87670644,1137.561771,0.111392167,2.832023709,22.22790856,521200000.0,,17.90519561,0.177092211,865000.0,1410.0,38.973,289500.0,3025.1,,92.11,9.553,21.73699951,3.571000099,29.06999969,,,61.86,22.87311116,11050.0,480.052968,48310.0,95700.0,,32.21,2.585030661,80.1,-74078.8,7.037880356,4884461.0,,,,2758402.0,56.473,0.764844142,,48670.0
Dominican Republic,1974,DOM,78.2,55.37917519,,50.19664666,24250.0,2030.0,22.93785311,70.3375358,3251.528436,80.96841769,1209.220162,0.103321178,3.34384853,22.15196363,648100000.0,,18.31918857,0.176499131,885000.0,1410.0,38.127,325141.0,3208.7,,92.52,9.219,21.73699951,3.571000099,29.06999969,,,63.2,22.87311116,11050.0,583.4841886,48310.0,101332.0,,32.54,2.598981239,77.6,-77333.6,7.037880356,5014189.0,,,,2776557.0,55.374,0.656014439,,48670.0
Dominican Republic,1975,DOM,78.2,55.37917519,,50.8176361,24550.0,2050.0,22.40437158,71.47241086,3526.748936,81.73138842,1287.693717,0.078783272,2.291110427,21.4714381,772800000.0,,18.94017802,0.177855114,915000.0,1410.0,37.331,281733.0,2377.4,,88.25,8.915,21.73699951,3.571000099,29.06999969,,,60.6,22.87311116,11050.0,699.6023237,48310.0,118506.0,,32.34,2.087753275,75.0,-80588.4,7.037880356,5144637.0,,,,2792046.0,54.271,0.556298948,,48670.0
Dominican Republic,1976,DOM,78.2,55.37917519,,51.95611675,25100.0,2070.0,21.5625,72.34094382,3833.12959,80.81517572,1251.304925,0.145982877,3.485604249,19.04846261,752700000.0,,19.87166218,0.18196396,960000.0,1410.0,36.587,396849.0,2603.0,,97.92,8.644,21.73699951,3.571000099,29.06999969,,,66.33,22.87311116,11050.0,748.9901948,48310.0,152460.0,,34.92,1.96511228,72.6,,7.244876837,5275770.0,,,,2804705.0,53.162,0.452370369,,48670.0
Dominican Republic,1977,DOM,78.2,55.37917519,,52.57710619,25400.0,2090.0,21.11111111,71.44929441,3788.756025,80.96435118,1321.311574,0.144560227,2.277733257,20.06714482,920500000.0,,20.49265162,0.183079057,990000.0,1410.0,35.895,392529.0,2568.0,,96.69,8.401,21.73699951,3.571000099,29.06999969,,,66.73,22.87311116,11050.0,848.2847896,48310.0,152851.0,,36.21,1.706103655,70.2,-87098.0,7.244876837,5407500.0,,,,2814712.0,52.052,0.35615832,,48670.0
Dominican Republic,1978,DOM,78.2,55.37917519,,53.09459739,25650.0,2110.0,20.78817734,69.564182,3560.635699,80.20177394,1275.965952,0.183813923,2.204024568,18.7204292,886300000.0,,21.01014283,0.183226556,1015000.0,1410.0,35.251,429390.0,2780.1,,99.8,8.185,21.73699951,3.571000099,29.06999969,,,68.33,22.87311116,11050.0,854.6480877,48310.0,154449.0,,36.91,0.805252155,67.9,-93298.8,7.244876837,5539590.0,,,,2821812.0,50.939,0.251928449,,48670.0
Dominican Republic,1979,DOM,78.2,55.37917519,,53.61208859,25900.0,2130.0,20.48076923,69.88366172,3742.179236,80.25687585,1360.973067,0.146933971,2.675568884,18.67316505,1026800000.0,,21.52763403,0.183363403,1040000.0,1410.0,34.65,437646.0,2922.5,,95.24,7.992,21.73699951,3.571000099,29.06999969,,,67.35,22.87311116,11050.0,969.4987321,48310.0,149753.0,,41.07,2.008528836,65.8,-99499.6,7.244876837,5671797.0,,,,2825973.0,49.825,0.147349828,,48670.0
Dominican Republic,1980,DOM,78.2,55.37917519,,54.23307804,26200.0,2150.0,20.09345794,69.90615528,3773.911755,79.81281126,1285.258822,0.177917449,2.317475334,19.7595137,1336000000.0,,22.14862347,0.184357936,1070000.0,1410.0,34.088,453005.0,3005.1,,93.68,7.818,21.73699951,3.571000099,29.06999969,,,67.54,22.87311116,11050.0,1164.952626,48310.0,150747.0,,42.27,3.038039663,63.7,-105700.4,7.244876837,5803927.0,,,,2827093.0,48.71,0.039624516,,48670.0
Dominican Republic,1981,DOM,78.2,55.37917519,,54.33657628,26250.0,2170.0,20.18604651,67.97213472,3551.448878,79.30354253,1196.960406,0.169214311,1.654813456,17.85407271,1350000000.0,,22.25212171,0.181101159,1075000.0,1410.0,33.556,459903.0,3145.4,,95.68,7.66,21.73699951,3.571000099,29.06999969,,,68.67,22.87311116,11050.0,1273.823436,48310.0,146215.0,73.06456757,41.9,1.901210657,61.7,,7.244876837,5935909.0,,,,2825433.0,47.599,-0.058734805,,48670.0
Dominican Republic,1982,DOM,78.2,55.37917519,,54.44007452,26300.0,2190.0,20.37209302,67.72602407,3723.597121,78.75439908,1309.745195,0.265584662,1.955854068,17.06703559,1411000100.0,,22.25212171,0.177165581,1075000.0,1410.0,33.047,492708.0,3753.9,,102.18,7.516,21.73699951,3.571000099,29.06999969,,,72.82,22.87311116,11050.0,1362.510445,48310.0,131252.0,,42.5,0.782630302,59.7,-118102.0,7.348375078,6067770.0,,,,2848818.0,46.95,0.824254422,,48670.0
Dominican Republic,1983,DOM,78.2,55.37917519,,54.44007452,26300.0,2210.0,20.55813953,68.87646021,3977.773993,79.50956293,1396.977614,0.35223073,1.945489082,16.10524152,1484999900.0,,22.25212171,0.173396578,1075000.0,1410.0,32.556,581446.0,3966.0,,105.34,7.382,21.73699951,3.571000099,29.06999969,,,75.52,22.87311116,11050.0,1487.274869,48310.0,146607.0,,45.34,1.044589765,57.9,-121375.6,7.348375078,6199661.0,,,,2893816.0,46.677,1.567187496,,48670.0
Dominican Republic,1984,DOM,78.2,55.37917519,,54.44007452,26300.0,2230.0,20.74418605,68.13829758,3961.417531,78.85675763,1442.307209,0.35223073,1.737195841,16.51716491,1915000100.0,,22.25212171,0.169778912,1075000.0,1410.0,32.077,643532.0,3463.7,,103.89,7.255,21.73699951,3.571000099,29.06999969,,,74.8,22.87311116,11050.0,1831.085303,48310.0,185795.0,,46.03,0.683245402,56.1,-124649.2,7.348375078,6331764.0,,,,2938192.0,46.404,1.521837983,,48670.0
Dominican Republic,1985,DOM,78.2,55.37917519,,54.44007452,26300.0,2250.0,20.93023256,67.88576798,3903.811819,80.87218024,1432.889812,0.311061065,1.797350842,13.10040823,660862269.5,,22.25212171,0.166299802,1075000.0,1410.0,31.612,607731.0,3617.2,,98.19,7.134,21.73699951,3.571000099,29.06999969,,,72.04,22.87311116,11050.0,780.3858658,48310.0,168012.0,,47.76,1.411656121,54.4,-127922.8,7.348375078,6464229.0,,,,2982078.0,46.132,1.482594675,,48670.0
Dominican Republic,1986,DOM,78.2,55.37917519,,54.58497206,26370.0,2270.0,21.11627907,67.58611609,3879.402512,80.60835297,1455.882698,0.395161309,1.797350842,17.36714528,1063251042.0,,22.25212171,0.162953796,1075000.0,1410.0,31.167,549343.0,3754.8,,98.46,7.015,21.73699951,3.571000099,29.06999969,,,72.64,22.87311116,11050.0,928.0329521,48310.0,146304.0,,47.11,0.537954896,52.8,,7.493272614,6596962.0,,,,3025367.0,45.86,1.44120335,,48670.0
Dominican Republic,1987,DOM,78.2,55.37917519,,54.58497206,26370.0,2290.0,23.10797175,70.97012548,4111.611638,81.36693957,1544.793333,0.84963927,1.797350842,11.8686287,691583463.4,,20.51335127,0.14725258,991000.0,1410.0,30.745,599490.0,3705.8,,102.39,6.901,21.73699951,3.571000099,29.06999969,,,75.36,22.87311116,11050.0,865.8313685,48310.0,161772.0,,48.3,1.171519675,51.1,-134470.0,9.232043055,6729933.0,,,,3068042.0,45.588,1.400716667,,48670.0
Dominican Republic,1988,DOM,78.2,55.37917519,,54.58497206,26370.0,2310.0,23.30978809,70.42826544,4098.101038,80.25331931,1542.302111,0.350386097,1.797350842,15.7470973,846298601.2,,20.51335127,0.144388216,991000.0,1410.0,30.344,517751.0,3499.2,,99.86,6.791,21.73699951,3.571000099,29.06999969,,,75.65,22.87311116,11050.0,783.035059,48310.0,147962.0,,52.46,5.683367961,49.5,-136406.8,9.232043055,6863441.0,,,,3110237.0,45.316,1.365935596,,48670.0
Dominican Republic,1989,DOM,78.2,55.37917519,,54.66777065,26410.0,2320.0,23.31658291,71.56191537,4332.057796,80.35878181,1686.168399,0.350386097,1.797350842,13.82777652,924607145.1,,20.59614987,0.142185757,995000.0,1410.0,29.956,577387.0,3726.2,,102.62,6.687,21.73699951,3.571000099,29.06999969,,,78.69,22.87311116,11050.0,955.5158728,48310.0,154952.0,,55.77,4.456462993,47.9,-138343.6,9.232043055,6997888.0,,,,3152199.0,45.045,1.340137545,,48670.0
Dominican Republic,1990,DOM,78.2,55.37917519,,52.70130408,25460.0,2330.0,25.88888889,70.63745061,4240.380287,82.00040753,1746.535536,0.350386097,1.797350842,13.42282387,949487009.3,,18.6296833,0.126165383,900000.0,1410.0,29.568,488250.0,3996.2,,81.52,6.59,21.73699951,3.571000099,29.06999969,,,69.38,22.87311116,11050.0,991.6144241,48310.0,122179.0,,59.39,1.929244585,46.3,-140280.4,9.232043055,7133494.0,42784.17969,1.62964959,780.1712036,3193951.0,44.774,1.315840389,0.766612631,48670.0
Dominican Republic,1991,DOM,78.2,55.37917519,,52.70130408,25460.0,2300.0,25.55555556,71.24724785,4467.85079,82.75513637,1885.085789,0.350386097,1.797350842,12.50573116,1217348122.0,,18.6296833,0.123789459,900000.0,1410.0,29.162,525975.0,3979.6,,78.55,6.501,21.73699951,3.571000099,29.06999969,,,69.35,23.66176724,11430.99976,1338.896045,48310.0,132168.0,,63.88,1.153524387,44.8,,9.232043055,7270409.0,,,,3235550.0,44.503,1.294022055,,48670.0
Dominican Republic,1992,DOM,82.07886505,65.38874475,,52.70130408,25460.0,2250.0,25.0,65.32876281,4575.404429,81.01716637,1826.4766,0.350322794,1.797350842,12.01283711,1364210377.0,,18.6296833,0.121484672,900000.0,1410.0,28.728,629155.0,6090.2,,84.4,6.423,21.41600037,3.555000067,28.875,,,74.8,24.45042333,11811.99951,1532.903224,48310.0,103306.0,,66.05,0.606297147,43.2,-144154.0,9.232043055,7408342.0,,,,3276932.0,44.233,1.270868986,,48670.0
Dominican Republic,1993,DOM,82.8731308,66.70244253,,52.70130408,25460.0,2200.0,24.44444444,65.34516147,4453.468789,80.89181025,1857.062409,0.321209213,1.797350842,10.78149619,1410332088.0,,18.6296833,0.119261169,900000.0,1410.0,28.261,498279.0,4015.2,,84.48,6.355,21.07699966,3.513999939,28.59700012,,,76.74,25.23908195,12193.00049,1733.400455,48310.0,124098.0,,69.51,0.107534921,41.6,-145352.4,9.232043055,7546463.0,,,,3317652.0,43.963,1.234968499,,48670.0
Dominican Republic,1994,DOM,83.66859436,67.7576492,,52.70130408,25460.0,2150.0,23.88888889,66.09642174,4440.641827,79.9588433,1896.412352,0.419389788,1.797350842,9.994485201,1465615063.0,,18.6296833,0.117130963,900000.0,1410.0,27.762,416849.0,3636.7,,80.1,6.298,20.79899979,3.48300004,28.24699974,,,75.15,26.02773803,12574.00024,1908.484754,48310.0,114623.0,,70.25,0.621862535,40.1,-146550.8,9.232043055,7683707.0,,,,3323050.0,43.248,0.16257321,,48670.0
Dominican Republic,1995,DOM,84.46585846,68.7782304,,53.32229352,25760.0,2100.0,22.58064516,65.46336786,4426.227062,79.3964824,1903.621495,0.41628159,1.797350842,9.81477761,1629123457.0,,19.25067274,0.118937284,930000.0,1410.0,27.239,553094.0,3856.3,,83.2,6.251,20.34300041,3.486999989,27.70199966,,,76.12,26.81639412,12955.0,2122.797666,48310.0,143425.0,,70.89,0.918613677,38.6,-147749.2,9.232043055,7819247.0,,,,3315517.0,42.402,-0.226946666,,48670.0
Dominican Republic,1996,DOM,85.26551056,69.86320613,,53.30159387,25750.0,2050.0,21.92513369,65.19183588,4544.405534,79.0004313,1970.319421,0.232907102,1.797350842,9.193402464,1677032149.0,,19.35417098,0.117569202,935000.0,1410.0,26.707,527213.0,3835.6,,86.2,6.214,19.89999962,3.578999996,27.15800095,,,78.57,27.60505021,13335.99976,2293.755247,48310.0,137453.0,,73.17,0.664600736,37.3,,9.107845167,7952763.0,,,,3305089.0,41.559,-0.315016741,,48670.0
Dominican Republic,1997,DOM,86.06816101,71.02828365,,51.74912026,25000.0,2000.0,23.25581395,64.16567153,4458.339939,78.06117915,1990.212462,0.238714816,1.797350842,9.144299035,1830497444.0,,17.80169737,0.106377623,860000.0,1410.0,26.184,564168.0,3950.7,,89.49,6.184,20.01799965,2.309999943,28.12400055,,,80.31,28.3937063,13716.99951,2476.11344,48310.0,142802.0,,71.57,0.548437929,36.0,-150146.0,9.107845167,8084407.0,,,,3292294.0,40.724,-0.38788156,,48670.0
Dominican Republic,1998,DOM,86.87355804,72.27979788,,51.95611675,25100.0,1950.0,22.4137931,64.10494757,4459.326057,76.75417962,1906.239941,0.238714816,1.797350842,8.991809962,1948752403.0,,18.00869385,0.105911235,870000.0,1410.0,25.683,519712.0,3635.3,,85.47,6.158,17.09199905,2.426000118,23.95700073,,,77.04,29.18236491,14098.00049,2638.34948,48310.0,142964.0,,75.03,0.025130205,34.8,-150627.4,9.107845167,8214426.0,,,,3276981.0,39.893,-0.466201453,,48670.0
Dominican Republic,1999,DOM,91.0,78.67832724,,51.06603188,24670.0,1900.0,22.35294118,59.35091746,3693.140515,71.97475392,1590.817824,0.238714816,1.797350842,7.821030714,1731388494.0,,17.59470089,0.101878361,850000.0,1410.0,25.211,604649.0,3983.1,,84.3,6.137,17.54199982,2.878999949,24.53199959,,,79.14,29.971021,14479.00024,2653.344012,48310.0,151804.0,,74.32,0.289658636,33.8,-151108.8,8.693852205,8343283.0,,,,3259470.0,39.067,-0.535796624,,48670.0
Dominican Republic,2000,DOM,88.764932,76.15837269,,52.05961499,25150.0,1868.0,20.80178174,58.72137919,3662.311489,71.37222205,1586.359404,0.238714816,1.797350842,6.718342047,1632900877.0,86.33,18.588284,0.106004719,898000.0,1410.0,24.771,610146.0,4159.3,,87.63,6.117,15.60200024,2.476999998,21.94099998,,,84.46,30.75967709,14860.0,2869.105861,48310.0,146693.0,,80.61,0.704385673,32.9,-151590.2,8.693852205,8471321.0,42784.17969,1.62964959,780.1712036,3240026.0,38.247,-0.598325101,0.753290509,48670.0
Dominican Republic,2001,DOM,89.791362,77.82799638,8.902186854,52.05961499,25150.0,1868.0,20.80178174,60.17731555,3963.386322,73.39597173,1719.673416,1.643521406,1.979371811,6.997518613,1791316583.0,,18.588284,0.104435594,898000.0,1410.0,24.356,770803.0,4304.8,,97.01,6.098,14.39299965,1.726999998,20.49600029,,,90.88,31.44690439,15191.99951,2977.148428,48310.0,179058.0,,81.85,0.268389262,32.1,,8.693852205,8598601.0,,,,3218886.0,37.435,-0.65460175,,48670.0
Dominican Republic,2002,DOM,89.749814,77.76927236,7.921272414,52.05961499,25150.0,1868.0,20.80178174,60.3331667,4054.322436,72.96677448,1737.928107,0.576435329,2.325082102,6.805119218,1862076306.0,,18.588284,0.102922931,898000.0,1410.0,23.959,766129.0,4343.4,,100.65,6.08,15.22099972,1.751999974,22.07900047,,73.39309577,92.77,32.13413423,15524.00024,3136.155187,48310.0,176390.0,86.99646759,81.45,0.373809547,31.5,-152553.0,8.693852205,8724975.0,,,,3195871.0,36.629,-0.717567283,,48670.0
